id_persona_cargo,n_titulares,id_afiliado_titular,estado_relacion
11413406,4,,Múltiples titulares
11413407,1,10306588,Titular único
11413408,3,,Múltiples titulares
11413410,1,10123479,Titular único
11413411,1,10720264,Titular único
11413413,1,10306495,Titular único
11413414,2,,Múltiples titulares
11413415,3,,Múltiples titulares
11413416,2,,Múltiples titulares
11413417,1,10306684,Titular único
11413418,2,,Múltiples titulares
11413419,2,,Múltiples titulares
11413420,2,,Múltiples titulares
11413421,2,,Múltiples titulares
11413422,2,,Múltiples titulares
11413423,3,,Múltiples titulares
11413424,1,10306176,Titular único
11413425,3,,Múltiples titulares
11413426,3,,Múltiples titulares
11413427,1,798101,Titular único
11413428,3,,Múltiples titulares
11413429,1,10160164,Titular único
11413430,2,,Múltiples titulares
11413431,3,,Múltiples titulares
11413432,1,11218244,Titular único
11413433,3,,Múltiples titulares
11413434,1,798404,Titular único
11413435,1,113112,Titular único
11413436,2,,Múltiples titulares
11413438,3,,Múltiples titulares
11413439,2,,Múltiples titulares
11413440,1,800006,Titular único
11413441,6,,Múltiples titulares
11413442,3,,Múltiples titulares
11413443,4,,Múltiples titulares
11413445,3,,Múltiples titulares
11413446,1,10306240,Titular único
11413447,1,10305688,Titular único
11413448,1,160712,Titular único
11413450,1,10223316,Titular único
11413451,4,,Múltiples titulares
11413452,1,10306735,Titular único
11413454,1,10223966,Titular único
11413455,1,528431,Titular único
11413456,2,,Múltiples titulares
11413457,4,,Múltiples titulares
11413458,1,808440,Titular único
11413459,2,,Múltiples titulares
11413462,3,,Múltiples titulares
11413464,1,10305650,Titular único
11413465,1,10223332,Titular único
11413466,2,,Múltiples titulares
11413467,2,,Múltiples titulares
11413469,3,,Múltiples titulares
11413470,2,,Múltiples titulares
11413472,2,,Múltiples titulares
11413474,2,,Múltiples titulares
11413475,2,,Múltiples titulares
11413476,1,10337150,Titular único
11413477,1,10142150,Titular único
11413478,2,,Múltiples titulares
11413479,1,792187,Titular único
11413480,4,,Múltiples titulares
11413481,2,,Múltiples titulares
11413482,2,,Múltiples titulares
11413483,2,,Múltiples titulares
11413484,4,,Múltiples titulares
11413486,3,,Múltiples titulares
11413487,1,207679,Titular único
11413489,4,,Múltiples titulares
11413490,2,,Múltiples titulares
11413491,1,419640,Titular único
11413495,2,,Múltiples titulares
11413496,3,,Múltiples titulares
11413498,1,10306330,Titular único
11413500,1,10305483,Titular único
11413502,2,,Múltiples titulares
11413503,2,,Múltiples titulares
11413504,3,,Múltiples titulares
11413507,3,,Múltiples titulares
11413508,2,,Múltiples titulares
11413509,1,10306820,Titular único
11413510,1,10306512,Titular único
11413511,1,798369,Titular único
11413512,1,10238855,Titular único
11413517,1,796629,Titular único
11413518,1,11306325,Titular único
11413519,1,10306393,Titular único
11413520,2,,Múltiples titulares
11413522,2,,Múltiples titulares
11413525,2,,Múltiples titulares
11413526,1,10224254,Titular único
11413532,1,12334973,Titular único
11413538,1,731941,Titular único
11413551,1,10306587,Titular único
11413651,1,801618,Titular único
11413749,1,791831,Titular único
11413779,1,11104921,Titular único
11415140,1,525357,Titular único
11415141,2,,Múltiples titulares
11415142,4,,Múltiples titulares
11415143,2,,Múltiples titulares
11415144,4,,Múltiples titulares
11415145,5,,Múltiples titulares
11415146,5,,Múltiples titulares
11415147,3,,Múltiples titulares
11415148,4,,Múltiples titulares
11415149,5,,Múltiples titulares
11415150,2,,Múltiples titulares
11415151,3,,Múltiples titulares
11415152,1,797805,Titular único
11415153,3,,Múltiples titulares
11415154,6,,Múltiples titulares
11415155,3,,Múltiples titulares
11415156,3,,Múltiples titulares
11415158,3,,Múltiples titulares
11415159,8,,Múltiples titulares
11415160,3,,Múltiples titulares
11415161,3,,Múltiples titulares
11415162,3,,Múltiples titulares
11415163,4,,Múltiples titulares
11415164,4,,Múltiples titulares
11415165,2,,Múltiples titulares
11415166,5,,Múltiples titulares
11415167,3,,Múltiples titulares
11415168,2,,Múltiples titulares
11415169,4,,Múltiples titulares
11415170,4,,Múltiples titulares
11415171,2,,Múltiples titulares
11415172,5,,Múltiples titulares
11415173,3,,Múltiples titulares
11415174,3,,Múltiples titulares
11415175,2,,Múltiples titulares
11415176,3,,Múltiples titulares
11415177,1,796500,Titular único
11415178,1,525320,Titular único
11415179,9,,Múltiples titulares
11415180,5,,Múltiples titulares
11415181,3,,Múltiples titulares
11415182,4,,Múltiples titulares
11415183,6,,Múltiples titulares
11415184,1,796243,Titular único
11415185,3,,Múltiples titulares
11415186,6,,Múltiples titulares
11415188,2,,Múltiples titulares
11415189,7,,Múltiples titulares
11415190,3,,Múltiples titulares
11415191,4,,Múltiples titulares
11415192,3,,Múltiples titulares
11415193,3,,Múltiples titulares
11415194,4,,Múltiples titulares
11415195,2,,Múltiples titulares
11415196,3,,Múltiples titulares
11415197,4,,Múltiples titulares
11415198,2,,Múltiples titulares
11415199,2,,Múltiples titulares
11415200,1,795637,Titular único
11415201,8,,Múltiples titulares
11415202,7,,Múltiples titulares
11415203,5,,Múltiples titulares
11415204,7,,Múltiples titulares
11415205,2,,Múltiples titulares
11415206,2,,Múltiples titulares
11415207,5,,Múltiples titulares
11415208,2,,Múltiples titulares
11415209,3,,Múltiples titulares
11415211,4,,Múltiples titulares
11415212,9,,Múltiples titulares
11415213,3,,Múltiples titulares
11415214,2,,Múltiples titulares
11415215,3,,Múltiples titulares
11415216,3,,Múltiples titulares
11415217,4,,Múltiples titulares
11415218,1,792192,Titular único
11415219,3,,Múltiples titulares
11415220,2,,Múltiples titulares
11415221,4,,Múltiples titulares
11415222,1,802437,Titular único
11415223,3,,Múltiples titulares
11415224,3,,Múltiples titulares
11415225,6,,Múltiples titulares
11415226,7,,Múltiples titulares
11415227,3,,Múltiples titulares
11415228,5,,Múltiples titulares
11415229,8,,Múltiples titulares
11415230,7,,Múltiples titulares
11415231,7,,Múltiples titulares
11415232,5,,Múltiples titulares
11415233,1,523967,Titular único
11415234,4,,Múltiples titulares
11415235,3,,Múltiples titulares
11415236,6,,Múltiples titulares
11415237,5,,Múltiples titulares
11415238,3,,Múltiples titulares
11415239,4,,Múltiples titulares
11415240,3,,Múltiples titulares
11415241,4,,Múltiples titulares
11415242,3,,Múltiples titulares
11415243,3,,Múltiples titulares
11415244,1,10207920,Titular único
11415245,4,,Múltiples titulares
11415246,3,,Múltiples titulares
11415247,4,,Múltiples titulares
11415248,1,797901,Titular único
11415249,4,,Múltiples titulares
11415250,3,,Múltiples titulares
11415251,3,,Múltiples titulares
11415252,1,10184345,Titular único
11415253,2,,Múltiples titulares
11415254,6,,Múltiples titulares
11415255,2,,Múltiples titulares
11415256,2,,Múltiples titulares
11415257,3,,Múltiples titulares
11415258,2,,Múltiples titulares
11415259,4,,Múltiples titulares
11415268,1,528962,Titular único
11415275,1,529648,Titular único
11415326,1,10306167,Titular único
11415807,1,712184,Titular único
11416249,1,520849,Titular único
11417140,1,809275,Titular único
11417141,1,10141914,Titular único
11417142,2,,Múltiples titulares
11417143,2,,Múltiples titulares
11417145,1,527712,Titular único
11417146,1,518123,Titular único
11417148,2,,Múltiples titulares
11417149,1,792161,Titular único
11417151,1,523936,Titular único
11417152,1,525382,Titular único
11417153,2,,Múltiples titulares
11417154,1,10265593,Titular único
11417156,3,,Múltiples titulares
11417157,2,,Múltiples titulares
11417158,4,,Múltiples titulares
11417159,2,,Múltiples titulares
11417161,1,508857,Titular único
11417162,1,10141849,Titular único
11417163,2,,Múltiples titulares
11417164,1,353779,Titular único
11417165,2,,Múltiples titulares
11417166,1,800303,Titular único
11417169,1,10154136,Titular único
11417171,2,,Múltiples titulares
11417172,2,,Múltiples titulares
11417173,3,,Múltiples titulares
11417174,3,,Múltiples titulares
11417175,3,,Múltiples titulares
11417176,1,799505,Titular único
11417177,2,,Múltiples titulares
11417178,1,521878,Titular único
11417179,1,523536,Titular único
11417180,2,,Múltiples titulares
11417182,2,,Múltiples titulares
11417183,3,,Múltiples titulares
11417184,2,,Múltiples titulares
11417185,2,,Múltiples titulares
11417186,1,798865,Titular único
11417187,3,,Múltiples titulares
11417188,2,,Múltiples titulares
11417189,4,,Múltiples titulares
11417190,3,,Múltiples titulares
11417191,1,796878,Titular único
11417192,3,,Múltiples titulares
11417193,3,,Múltiples titulares
11417194,3,,Múltiples titulares
11417195,1,527812,Titular único
11417196,2,,Múltiples titulares
11417197,3,,Múltiples titulares
11417198,3,,Múltiples titulares
11417199,1,328436,Titular único
11417200,3,,Múltiples titulares
11417201,1,10154132,Titular único
11417202,2,,Múltiples titulares
11417203,6,,Múltiples titulares
11417204,1,808952,Titular único
11417205,2,,Múltiples titulares
11417207,3,,Múltiples titulares
11417208,3,,Múltiples titulares
11417209,1,801336,Titular único
11417210,4,,Múltiples titulares
11417211,3,,Múltiples titulares
11417212,1,10142460,Titular único
11417213,4,,Múltiples titulares
11417214,8,,Múltiples titulares
11417215,1,10160141,Titular único
11417216,2,,Múltiples titulares
11417218,3,,Múltiples titulares
11417220,1,522434,Titular único
11417221,1,11235638,Titular único
11417222,3,,Múltiples titulares
11417223,2,,Múltiples titulares
11417224,1,10142396,Titular único
11417225,4,,Múltiples titulares
11417226,6,,Múltiples titulares
11417227,5,,Múltiples titulares
11417228,3,,Múltiples titulares
11417229,4,,Múltiples titulares
11417230,2,,Múltiples titulares
11417231,3,,Múltiples titulares
11417233,3,,Múltiples titulares
11418894,1,10306396,Titular único
11419141,2,,Múltiples titulares
11419143,1,10324293,Titular único
11419144,5,,Múltiples titulares
11419145,3,,Múltiples titulares
11419146,1,792177,Titular único
11419147,1,800766,Titular único
11419148,3,,Múltiples titulares
11419149,3,,Múltiples titulares
11421140,3,,Múltiples titulares
11421141,3,,Múltiples titulares
11421142,3,,Múltiples titulares
11421143,3,,Múltiples titulares
11421146,5,,Múltiples titulares
11421147,1,10323659,Titular único
11421148,3,,Múltiples titulares
11421149,2,,Múltiples titulares
11423229,1,860092,Titular único
11424257,1,88533,Titular único
11424421,1,10142432,Titular único
11425158,1,10882897,Titular único
11425186,2,,Múltiples titulares
11425191,1,10047764,Titular único
11425192,1,10882371,Titular único
11425194,1,11003069,Titular único
11425208,1,10265636,Titular único
11425219,1,85267,Titular único
11427143,1,795913,Titular único
11427144,1,915126,Titular único
11427159,1,377463,Titular único
11427170,1,914927,Titular único
11427187,1,11023546,Titular único
11427197,1,11275731,Titular único
11427201,1,137244,Titular único
11427203,1,243709,Titular único
11427216,1,910743,Titular único
11427217,1,10229805,Titular único
11429157,1,455426,Titular único
11429173,1,329370,Titular único
11429174,1,91856,Titular único
11429175,1,10473999,Titular único
11429197,1,92950,Titular único
11429203,1,230760,Titular único
11429208,1,457585,Titular único
11429211,1,88606,Titular único
11429249,1,91582,Titular único
11429250,1,10473828,Titular único
11429253,1,10473851,Titular único
11429256,1,455651,Titular único
11429264,1,10366037,Titular único
11429267,1,11014529,Titular único
11429268,1,731802,Titular único
11429270,1,455575,Titular único
11429276,1,333324,Titular único
11429310,1,11105007,Titular único
11429311,1,10473997,Titular único
11429342,1,180105,Titular único
11429360,1,10630808,Titular único
11429368,1,332731,Titular único
11429411,1,10708098,Titular único
11429437,1,10474612,Titular único
11429446,1,10708164,Titular único
11431324,1,531537,Titular único
11431326,1,11408276,Titular único
11431389,1,11431319,Titular único
11431576,1,10656351,Titular único
11432339,1,11294991,Titular único
11432343,1,11408275,Titular único
11432412,1,11432270,Titular único
11433376,1,10473804,Titular único
11433456,1,735817,Titular único
11433492,1,10473881,Titular único
11433544,1,735750,Titular único
11433608,1,109972,Titular único
11433790,1,11433594,Titular único
11433814,1,11433459,Titular único
11434387,1,723383,Titular único
11434438,1,226499,Titular único
11434448,1,225208,Titular único
11434566,1,10470375,Titular único
11439562,1,722280,Titular único
11439832,1,10160364,Titular único
11446245,1,808216,Titular único
11446258,1,10838649,Titular único
11446268,1,10827742,Titular único
11446279,1,551487,Titular único
11446317,2,,Múltiples titulares
11447242,1,11203552,Titular único
11451346,1,10123372,Titular único
11452237,1,808634,Titular único
11452240,1,10141776,Titular único
11452248,1,397555,Titular único
11452250,2,,Múltiples titulares
11452251,1,10323910,Titular único
11452252,3,,Múltiples titulares
11452253,1,10229488,Titular único
11452254,2,,Múltiples titulares
11452255,3,,Múltiples titulares
11452256,2,,Múltiples titulares
11452257,1,10142537,Titular único
11452258,2,,Múltiples titulares
11452259,3,,Múltiples titulares
11452260,3,,Múltiples titulares
11452261,2,,Múltiples titulares
11452264,2,,Múltiples titulares
11452266,2,,Múltiples titulares
11452267,2,,Múltiples titulares
11453253,2,,Múltiples titulares
11453265,1,10306448,Titular único
11453266,1,464504,Titular único
11457273,1,10801847,Titular único
11457301,1,10778497,Titular único
11457304,1,10778699,Titular único
11457310,1,10778749,Titular único
11457316,1,10184434,Titular único
11457317,2,,Múltiples titulares
11458257,1,10752332,Titular único
11458281,1,363848,Titular único
11458287,1,10044731,Titular único
11458297,1,10814067,Titular único
11459241,2,,Múltiples titulares
11459242,2,,Múltiples titulares
11459243,1,792977,Titular único
11459244,2,,Múltiples titulares
11459245,4,,Múltiples titulares
11459246,4,,Múltiples titulares
11459247,4,,Múltiples titulares
11459249,3,,Múltiples titulares
11459250,2,,Múltiples titulares
11459251,1,102929,Titular único
11459252,1,527150,Titular único
11459253,3,,Múltiples titulares
11459255,2,,Múltiples titulares
11459256,2,,Múltiples titulares
11459257,4,,Múltiples titulares
11459258,2,,Múltiples titulares
11459259,1,524822,Titular único
11459260,2,,Múltiples titulares
11459261,2,,Múltiples titulares
11459262,4,,Múltiples titulares
11459263,4,,Múltiples titulares
11459266,3,,Múltiples titulares
11459267,1,10136267,Titular único
11459268,4,,Múltiples titulares
11459269,4,,Múltiples titulares
11459270,3,,Múltiples titulares
11459271,1,797344,Titular único
11459272,2,,Múltiples titulares
11459274,3,,Múltiples titulares
11459275,3,,Múltiples titulares
11459276,2,,Múltiples titulares
11459277,3,,Múltiples titulares
11459278,3,,Múltiples titulares
11459279,1,523127,Titular único
11459281,2,,Múltiples titulares
11459282,5,,Múltiples titulares
11459283,6,,Múltiples titulares
11459284,5,,Múltiples titulares
11459285,2,,Múltiples titulares
11459286,3,,Múltiples titulares
11459287,2,,Múltiples titulares
11459288,5,,Múltiples titulares
11459289,4,,Múltiples titulares
11459290,1,10154217,Titular único
11459291,5,,Múltiples titulares
11459292,2,,Múltiples titulares
11459293,5,,Múltiples titulares
11459294,2,,Múltiples titulares
11459295,1,802299,Titular único
11459296,1,530500,Titular único
11459297,3,,Múltiples titulares
11459298,1,11306702,Titular único
11459299,3,,Múltiples titulares
11459300,5,,Múltiples titulares
11459301,2,,Múltiples titulares
11459302,4,,Múltiples titulares
11459303,2,,Múltiples titulares
11459304,1,801992,Titular único
11459305,2,,Múltiples titulares
11459306,1,276038,Titular único
11459307,4,,Múltiples titulares
11461240,1,809014,Titular único
11461241,2,,Múltiples titulares
11461242,1,139586,Titular único
11461243,1,396525,Titular único
11461244,1,396508,Titular único
11461245,1,798280,Titular único
11461246,1,804420,Titular único
11461247,1,801755,Titular único
11461249,2,,Múltiples titulares
11461251,3,,Múltiples titulares
11461253,2,,Múltiples titulares
11461254,1,800685,Titular único
11461256,4,,Múltiples titulares
11461257,1,802328,Titular único
11461258,3,,Múltiples titulares
11461259,1,797392,Titular único
11461262,1,285485,Titular único
11461263,2,,Múltiples titulares
11461264,1,41663,Titular único
11461265,1,934453,Titular único
11461266,1,10123349,Titular único
11461267,2,,Múltiples titulares
11461270,3,,Múltiples titulares
11461272,5,,Múltiples titulares
11461273,2,,Múltiples titulares
11461274,1,730218,Titular único
11461276,2,,Múltiples titulares
11461279,1,10306343,Titular único
11461280,3,,Múltiples titulares
11461281,3,,Múltiples titulares
11461282,2,,Múltiples titulares
11461283,2,,Múltiples titulares
11461284,2,,Múltiples titulares
11461285,1,10124112,Titular único
11461287,3,,Múltiples titulares
11461288,4,,Múltiples titulares
11461289,1,10124271,Titular único
11461291,1,10123994,Titular único
11461292,1,10123681,Titular único
11461293,2,,Múltiples titulares
11461294,3,,Múltiples titulares
11461296,4,,Múltiples titulares
11461297,1,10136037,Titular único
11461298,2,,Múltiples titulares
11461299,4,,Múltiples titulares
11461301,1,805471,Titular único
11461302,2,,Múltiples titulares
11461303,3,,Múltiples titulares
11461305,2,,Múltiples titulares
11461306,2,,Múltiples titulares
11461307,5,,Múltiples titulares
11461308,2,,Múltiples titulares
11461309,1,528478,Titular único
11461311,2,,Múltiples titulares
11461314,4,,Múltiples titulares
11461315,3,,Múltiples titulares
11461316,3,,Múltiples titulares
11461318,4,,Múltiples titulares
11461319,5,,Múltiples titulares
11461320,2,,Múltiples titulares
11461321,1,10123813,Titular único
11461322,1,10123771,Titular único
11461323,2,,Múltiples titulares
11461324,4,,Múltiples titulares
11461326,4,,Múltiples titulares
11461327,7,,Múltiples titulares
11461328,2,,Múltiples titulares
11461331,3,,Múltiples titulares
11461332,1,10724938,Titular único
11461334,1,83736,Titular único
11461335,1,10305544,Titular único
11461336,3,,Múltiples titulares
11461337,3,,Múltiples titulares
11461339,2,,Múltiples titulares
11461340,1,10306275,Titular único
11461341,2,,Múltiples titulares
11461343,2,,Múltiples titulares
11461344,2,,Múltiples titulares
11461345,4,,Múltiples titulares
11461347,3,,Múltiples titulares
11461348,2,,Múltiples titulares
11461349,2,,Múltiples titulares
11461351,2,,Múltiples titulares
11461352,3,,Múltiples titulares
11461353,1,802574,Titular único
11461354,1,528452,Titular único
11461355,1,10305936,Titular único
11461357,1,808205,Titular único
11461358,2,,Múltiples titulares
11461359,3,,Múltiples titulares
11461360,2,,Múltiples titulares
11461361,1,10617179,Titular único
11461363,1,10711650,Titular único
11461364,1,10123213,Titular único
11461365,2,,Múltiples titulares
11461366,1,110517,Titular único
11461367,1,531353,Titular único
11461372,2,,Múltiples titulares
11461395,1,10678414,Titular único
11463355,1,137464,Titular único
11463357,1,12343383,Titular único
11464251,1,10337477,Titular único
11465359,1,763099,Titular único
11465376,1,107813,Titular único
11465395,1,10153951,Titular único
11465396,1,11408329,Titular único
11465402,1,552386,Titular único
11465405,1,11408772,Titular único
11465409,1,135405,Titular único
11465413,1,800863,Titular único
11466840,1,10207181,Titular único
11466841,5,,Múltiples titulares
11466842,2,,Múltiples titulares
11466843,2,,Múltiples titulares
11466844,2,,Múltiples titulares
11466845,2,,Múltiples titulares
11466846,1,531611,Titular único
11466847,1,799459,Titular único
11466848,2,,Múltiples titulares
11466849,3,,Múltiples titulares
11466850,3,,Múltiples titulares
11466851,6,,Múltiples titulares
11466853,5,,Múltiples titulares
11466854,3,,Múltiples titulares
11466855,6,,Múltiples titulares
11466856,2,,Múltiples titulares
11466857,1,528963,Titular único
11466858,1,527071,Titular único
11468287,1,10802637,Titular único
11468842,1,530826,Titular único
11468844,1,10160139,Titular único
11470840,3,,Múltiples titulares
11474840,2,,Múltiples titulares
11474841,4,,Múltiples titulares
11474842,2,,Múltiples titulares
11474843,3,,Múltiples titulares
11474844,3,,Múltiples titulares
11474845,1,10184065,Titular único
11474846,2,,Múltiples titulares
11474847,5,,Múltiples titulares
11474848,3,,Múltiples titulares
11474849,3,,Múltiples titulares
11474850,2,,Múltiples titulares
11474851,3,,Múltiples titulares
11474852,5,,Múltiples titulares
11474853,5,,Múltiples titulares
11474854,1,794561,Titular único
11474855,3,,Múltiples titulares
11474857,3,,Múltiples titulares
11474858,2,,Múltiples titulares
11474859,1,527015,Titular único
11474860,5,,Múltiples titulares
11474862,2,,Múltiples titulares
11474863,5,,Múltiples titulares
11474865,4,,Múltiples titulares
11474866,4,,Múltiples titulares
11474868,4,,Múltiples titulares
11474869,3,,Múltiples titulares
11474870,3,,Múltiples titulares
11474871,2,,Múltiples titulares
11474872,3,,Múltiples titulares
11474873,3,,Múltiples titulares
11474874,5,,Múltiples titulares
11474875,4,,Múltiples titulares
11474878,5,,Múltiples titulares
11474879,4,,Múltiples titulares
11474880,4,,Múltiples titulares
11474881,1,799591,Titular único
11474882,11,,Múltiples titulares
11474883,3,,Múltiples titulares
11474884,4,,Múltiples titulares
11474885,5,,Múltiples titulares
11474886,2,,Múltiples titulares
11474887,3,,Múltiples titulares
11474888,3,,Múltiples titulares
11474889,3,,Múltiples titulares
11474890,5,,Múltiples titulares
11474891,2,,Múltiples titulares
11474892,5,,Múltiples titulares
11477874,1,807584,Titular único
11479514,1,358996,Titular único
11479543,1,807222,Titular único
11479584,1,10404948,Titular único
11481359,1,10124119,Titular único
11481414,1,10679353,Titular único
11482040,1,11482040,Titular único
11484390,1,349500,Titular único
11484500,1,10024999,Titular único
11484519,1,10781767,Titular único
11487037,1,11276156,Titular único
11492021,1,11245034,Titular único
11494444,1,10239656,Titular único
11499343,2,,Múltiples titulares
11499344,1,802138,Titular único
11499347,1,11438243,Titular único
11499372,1,388881,Titular único
11499375,1,10697243,Titular único
11501840,2,,Múltiples titulares
11501841,3,,Múltiples titulares
11501842,3,,Múltiples titulares
11501843,1,796101,Titular único
11501844,3,,Múltiples titulares
11501845,1,421061,Titular único
11501848,1,524620,Titular único
11501849,4,,Múltiples titulares
11501851,4,,Múltiples titulares
11501852,1,795598,Titular único
11501853,3,,Múltiples titulares
11501854,1,798107,Titular único
11501855,3,,Múltiples titulares
11501856,1,524239,Titular único
11501857,2,,Múltiples titulares
11501858,4,,Múltiples titulares
11501859,4,,Múltiples titulares
11501860,3,,Múltiples titulares
11501861,1,10223460,Titular único
11501862,2,,Múltiples titulares
11501863,2,,Múltiples titulares
11501864,2,,Múltiples titulares
11501865,4,,Múltiples titulares
11501866,4,,Múltiples titulares
11501868,4,,Múltiples titulares
11501869,1,10142173,Titular único
11501870,1,373973,Titular único
11501871,3,,Múltiples titulares
11501872,2,,Múltiples titulares
11501873,3,,Múltiples titulares
11501875,2,,Múltiples titulares
11501876,2,,Múltiples titulares
11501877,2,,Múltiples titulares
11501878,1,10323589,Titular único
11501879,1,802183,Titular único
11501880,1,807934,Titular único
11501881,2,,Múltiples titulares
11501882,1,801724,Titular único
11503616,1,397607,Titular único
11504343,1,10496122,Titular único
11504351,1,333656,Titular único
11504352,1,400465,Titular único
11504354,1,333798,Titular único
11504375,1,10496301,Titular único
11504376,1,10519544,Titular único
11504382,1,529028,Titular único
11505867,1,529558,Titular único
11506846,1,100030,Titular único
11506870,1,77010,Titular único
11506888,1,11306119,Titular único
11506905,1,11306792,Titular único
11506922,1,10305636,Titular único
11509373,1,984297,Titular único
11509389,1,11929082,Titular único
11509394,1,10590462,Titular único
11511869,1,530552,Titular único
11511968,1,10281849,Titular único
11514455,1,10636478,Titular único
11514666,1,11188128,Titular único
11529355,1,11282006,Titular único
11534630,3,,Múltiples titulares
11534637,3,,Múltiples titulares
11534653,1,723026,Titular único
11534656,2,,Múltiples titulares
11552132,1,11514374,Titular único
11552159,1,10403685,Titular único
11559630,1,117076,Titular único
11574652,1,11022296,Titular único
11581865,1,10154357,Titular único
11584630,1,722251,Titular único
11591864,1,525253,Titular único
11597131,1,45202,Titular único
11600093,1,793907,Titular único
11602130,1,11934560,Titular único
11612144,1,94980,Titular único
11612154,1,73163,Titular único
11612163,1,10027003,Titular único
11612164,1,10190618,Titular único
11612165,1,10533380,Titular único
11617130,1,336764,Titular único
11624634,1,137491,Titular único
11664661,1,10323648,Titular único
11682132,1,807459,Titular único
11694633,1,10678837,Titular único
11699630,2,,Múltiples titulares
11709530,1,140133,Titular único
11709632,1,10160319,Titular único
11709633,1,10244763,Titular único
11709634,2,,Múltiples titulares
11709636,2,,Múltiples titulares
11709639,1,800717,Titular único
11709640,1,10735075,Titular único
11709642,1,355334,Titular único
11709643,1,10709548,Titular único
11709644,4,,Múltiples titulares
11709645,6,,Múltiples titulares
11709647,1,799662,Titular único
11709648,2,,Múltiples titulares
11709649,1,10779691,Titular único
11709650,1,10101639,Titular único
11709675,1,10731563,Titular único
11712130,1,352512,Titular único
11712133,1,10184416,Titular único
11712140,1,10706053,Titular único
11712144,1,933904,Titular único
11712145,1,10697438,Titular único
11712147,1,10184583,Titular único
11719637,1,10766521,Titular único
11719642,1,10723646,Titular único
11719643,1,11124749,Titular único
11719644,2,,Múltiples titulares
11719645,1,10766642,Titular único
11719646,1,10766506,Titular único
11719647,1,10229369,Titular único
11719648,1,791688,Titular único
11734631,1,552168,Titular único
11734632,1,122471,Titular único
11757130,1,10722551,Titular único
11757139,1,11310685,Titular único
11762162,1,11188100,Titular único
11764630,1,179546,Titular único
11772131,1,10464288,Titular único
11802176,1,792948,Titular único
11822131,1,794525,Titular único
11857153,1,10311577,Titular único
11859634,1,10959319,Titular único
11859660,1,10123289,Titular único
11862148,1,531232,Titular único
11862184,1,798963,Titular único
11869636,1,11009500,Titular único
11869639,1,10987103,Titular único
11872134,1,10244993,Titular único
11872136,1,10979943,Titular único
11874630,1,11032171,Titular único
11874641,1,38387,Titular único
11874642,1,920992,Titular único
11874645,1,329460,Titular único
11874646,1,11018167,Titular único
11874650,1,11030980,Titular único
11874651,1,156476,Titular único
11874652,1,11022296,Titular único
11874658,1,722265,Titular único
11882130,1,524109,Titular único
11882131,1,800978,Titular único
11882132,4,,Múltiples titulares
11882133,5,,Múltiples titulares
11882134,3,,Múltiples titulares
11882135,6,,Múltiples titulares
11882136,4,,Múltiples titulares
11882137,3,,Múltiples titulares
11882138,2,,Múltiples titulares
11882139,4,,Múltiples titulares
11882140,3,,Múltiples titulares
11882141,5,,Múltiples titulares
11882142,2,,Múltiples titulares
11882143,3,,Múltiples titulares
11882144,5,,Múltiples titulares
11882145,3,,Múltiples titulares
11882146,2,,Múltiples titulares
11882147,2,,Múltiples titulares
11882148,1,531232,Titular único
11882149,3,,Múltiples titulares
11882150,6,,Múltiples titulares
11882151,1,796003,Titular único
11882152,4,,Múltiples titulares
11882153,4,,Múltiples titulares
11882154,4,,Múltiples titulares
11882155,5,,Múltiples titulares
11882157,3,,Múltiples titulares
11882158,5,,Múltiples titulares
11882159,7,,Múltiples titulares
11882160,3,,Múltiples titulares
11882161,4,,Múltiples titulares
11882162,3,,Múltiples titulares
11882163,7,,Múltiples titulares
11882164,2,,Múltiples titulares
11882165,2,,Múltiples titulares
11882166,2,,Múltiples titulares
11882167,3,,Múltiples titulares
11882168,3,,Múltiples titulares
11882169,5,,Múltiples titulares
11882170,1,10306018,Titular único
11882171,4,,Múltiples titulares
11882172,2,,Múltiples titulares
11882174,8,,Múltiples titulares
11882175,4,,Múltiples titulares
11882176,9,,Múltiples titulares
11882177,3,,Múltiples titulares
11882178,3,,Múltiples titulares
11882179,6,,Múltiples titulares
11882180,7,,Múltiples titulares
11882181,1,10184122,Titular único
11882182,3,,Múltiples titulares
11882183,3,,Múltiples titulares
11882184,5,,Múltiples titulares
11882185,4,,Múltiples titulares
11882186,1,524880,Titular único
11882187,2,,Múltiples titulares
11882188,5,,Múltiples titulares
11882189,4,,Múltiples titulares
11882190,2,,Múltiples titulares
11882191,7,,Múltiples titulares
11882193,6,,Múltiples titulares
11882194,5,,Múltiples titulares
11882195,5,,Múltiples titulares
11882196,5,,Múltiples titulares
11882197,5,,Múltiples titulares
11882198,8,,Múltiples titulares
11882199,1,808002,Titular único
11882200,1,126020,Titular único
11882201,4,,Múltiples titulares
11882202,5,,Múltiples titulares
11882203,5,,Múltiples titulares
11882204,2,,Múltiples titulares
11882205,2,,Múltiples titulares
11882206,3,,Múltiples titulares
11882207,4,,Múltiples titulares
11882208,4,,Múltiples titulares
11882210,3,,Múltiples titulares
11882211,2,,Múltiples titulares
11882212,6,,Múltiples titulares
11882213,2,,Múltiples titulares
11882214,1,10159937,Titular único
11882215,2,,Múltiples titulares
11882216,4,,Múltiples titulares
11882217,4,,Múltiples titulares
11882218,1,10736898,Titular único
11882219,3,,Múltiples titulares
11882220,2,,Múltiples titulares
11882221,1,10101723,Titular único
